molecule,label
[C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][Branch2][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][C][C][C][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][=Branch1][Ring2][Ring1][=Branch2],0
[C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][N][C][Branch2][Ring1][C][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][F],0
[C][=C][C][=C][C][Branch1][O][C][C][N][=C][C][C][C][N][Ring1][Branch1][=C][NH1][C][Ring1][=N][=C][Ring1][P],0
[C][O][C][=C][C][=C][Branch2][Ring2][C][C][C][N][Branch1][C][C][C][C][C][N][C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][C][Ring1][#C][=O][C][=C][Ring2][Ring1][=N][O][C],0
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][Branch1][C][S][=N][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1][C][=C][Ring2][Ring1][=N],1
[C][S][C][C][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][N][C][C][Branch1][C][N][C][S][C][=C][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],1
[O][=C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][N][Branch1][=C][C][=C][C][=S][Branch1][C][O][Branch1][C][O][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0
[C][O][C][=C][C][=C][Branch2][Ring2][C][C][=N][C][Branch2][Ring1][Ring2][C][N][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N][=C][Branch1][C][C][O][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2][O][C],0
[C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][S][C][=N][C][=C][Branch1][=C][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][N][Ring1][Branch2][C][N][Ring1][N][C][C][=C][Branch1][C][C][Cl],0
[N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=C][S][Ring2][Ring1][Branch1],0
[C][O][C][=C][C][=C][Branch2][Ring2][#Branch1][N][Branch2][Ring1][Ring2][C][C][Branch1][C][O][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=N],0
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0
[C][O][C][=Branch1][C][=O][C][C][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][NH1][C][=Ring1][=N][C],0
[O][=C][Branch2][Ring1][S][C][N][C][=Branch1][C][=O][C][=Branch1][O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring1][N][C][C][C][N][C][C][O][C][C][Ring1][=Branch1],0
[C][C][=C][C][=C][C][Branch2][Ring2][#Branch2][C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][C][N][Ring1][=N][C][=Branch1][C][=O][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][NH1][Ring1][O][=N][Ring2][Ring1][P],0
[C][C][O][C][=C][C][=C][Branch2][Ring1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][C][N][=N][Ring1][=N][C][=C][Ring2][Ring1][=Branch1],0
[C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=N][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][C][Ring1][Branch2][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],0
[C][C][O][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch2][Ring1][O][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][N][Ring2][Ring1][Branch1][C],0
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][S][Ring1][Branch1][=C][Ring1][S],0
[C][C][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][C][Ring1][=Branch2][C][=Branch1][C][=O][C][=Branch1][C][=O][C][Branch1][C][C][C][Ring1][#Branch2][C][C][C][Branch1][C][C][C][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][C][C][O][C][Ring1][Ring1][Ring1][N][Ring1][P],1
[C][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][=C][Ring2][Ring1][Branch1],0
[C][C][=C][C][=C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][N][C][=N][C][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][N][=C][Ring1][=C][Ring1][P][C][=C][Ring2][Ring1][O][C],0
[C][C][=Branch1][C][=O][O][C][C][O][C][Branch2][Ring1][O][N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][C][=C][Branch1][Ring1][C][#N][C][Ring1][#C][=S][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Ring2][Ring1][=C][O][C][Branch1][C][C][=O],0
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][S][C][N][=C][N][=C][Branch1][C][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][C][C][N][Ring1][#C][N][=Ring2][Ring1][C],0
[O][C][=C][C][Branch1][=C][C][Branch1][C][O][N][C][C][C][C][C][O][Ring1][Branch1][=C][N][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0
[O][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch2][Ring1][=Branch1][=C][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][O][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][C][=C][C][=C][C][Branch2][Ring1][Ring1][C][C][N][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][C][O][N][=C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][=Branch2][C],0
[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][Ring1][=Branch2][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1],1
[C][O][C][=C][C][=C][C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C][C][C][C][C][C][Branch1][Branch2][C][C][C][Ring1][Branch2][Ring1][=Branch2][C][Ring1][=Branch1][Branch1][C][Cl][Cl][=C][Ring2][Ring1][Branch1],0
[C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][C][N][C][=Branch1][C][=O][C][C][C][=C][Branch1][C][C][C][=C][C][C][Branch1][C][C][=C][O][C][=Ring1][=Branch1][C][Branch1][C][C][=C][Ring1][O][O][C][Ring1][S][=O][C][=C][Ring2][Ring1][=N][O][C],0
[C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0
[C][C][C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][N][C][C][C][C][C][Ring1][=Branch1][S][C][=Ring2][Ring1][Branch1][C],0
[C][C][=N][C][=N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][Ring1][N][C][Branch1][C][C][=C][Ring1][P][Cl],0
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][=C][C][=C][Branch2][Ring1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][#N][C][=C][Ring2][Ring1][Branch2],0
[O][=C][Branch1][#C][C][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Cl][N][C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N],0
[C][C][C][C][C][N][Branch2][Ring2][Ring1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][C][Branch1][Ring1][C][#N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][N],0
[C][C][O][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][O][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Branch2],0
[C][C][=Branch1][C][=O][S][C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][O][N][C][=Branch1][C][=O][C][Branch1][C][C][C][C][Branch1][Ring1][O][C][=C][Ring1][=C],0
[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C][C][=C][Ring1][P][=C][Ring2][Ring1][N],0
[C][C][=C][C][Branch2][Ring2][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][S][Ring1][Branch2][C][=C][Ring1][P][=N][C][Branch1][C][C][=N][Ring2][Ring1][N],0
[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][S][Ring1][N],0
[C][C][O][C][=C][C][=C][N][=C][Branch1][=C][N][C][C][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][Branch1][C][C][=C][C][Ring1][S][=C][Ring2][Ring1][Ring2],0
[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][C],0
[C][C][O][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring2][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][C][C][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][=N],0
[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Branch2][N][C][=N][N][=N][Ring1][Branch1][=C][Ring1][O][C][=C][Ring2][Ring1][Branch1],0
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=N][C][Branch1][C][S][=N][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#C][Ring1][#Branch2],0
[C][C][=C][C][=C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][C][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][P][C][Branch1][C][C][=C][Ring2][Ring1][O],0
[C][O][C][=C][C][Branch2][Ring1][Ring2][C][=C][Branch1][Ring1][C][#N][C][=Branch1][C][=O][N][C][C][C][C][C][O][Ring1][Branch1][=C][C][=C][Ring2][Ring1][Ring1][O][C][C][Branch1][C][N][=O],0
[Cl][C][=C][C][=C][Branch1][C][Cl][C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][O][Ring1][O][=C][Ring2][Ring1][C],0
[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][N][N][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][O],0
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][=O],1
[C][C][=C][C][=C][Branch2][Ring1][P][N][C][=Branch1][C][=O][C][=C][C][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][=C][C][=C][Ring1][S][F][C][=C][Ring2][Ring1][#Branch2][Cl],0
[C][O][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][Ring1][=Branch2][S][C][Branch1][C][C][=C][Ring2][Ring1][C][C],0
[C][C][=N][N][Branch2][Ring1][C][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][O][C][Branch1][C][O][=C][Ring1][P][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][Ring1][C][#N][C][#N],1
[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch2][Ring1][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][N][=C][C][=N][Ring1][=Branch1][=N][O][Ring1][O][C][Ring2][Ring1][C],0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Cl],0
[C][C][=N][N][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Ring1][Ring1][N+1][=Branch1][C][=O][O-1],0
[C][C][O][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O],0
[C][O][C][=C][C][=C][Branch2][Ring1][=N][C][C][N][C][=Branch1][C][=O][N][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2][C][=C][Ring2][Ring1][=Branch1][O][C],0
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=S][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][=C][Ring2][Ring1][=Branch1],0
[C][C][C][S][C][=C][C][=C][Branch2][Ring1][#C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch2][N][C][Ring2][Ring1][N][=O],0
[C][O][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][Branch2][C][=N][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0
[C][C][N][Branch1][Ring1][C][C][C][C][C][N][=C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Ring1][#C][=O],0
[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1],1
[C][C][O][C][=Branch1][C][=O][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2],0
[C][C][=C][C][Branch2][Ring1][=N][N][C][Branch1][C][O][C][C][=C][Branch1][C][O][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Ring1][=N][=N][O][Ring2][Ring1][Branch1],0
[C][O][C][C][N][C][=Branch1][C][=O][C][=N][C][=C][N][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][=N][Ring2][Ring1][C],0
[C][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=N][N][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2],0
[O][C][Branch1][O][C][#C][C][N][C][C][C][C][Ring1][Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],0
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][Ring1][Branch2][C][=C][Ring2][Ring1][=N],0
[C][N][C][C][N][Branch2][Ring1][P][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][C][C][Ring2][Ring1][=Branch1],0
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][O][C][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch1],0
[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][C][Branch1][C][O][C][N][C][Branch1][C][O][=C][N][=C][Ring1][=Branch1][O][C][=C][Ring2][Ring1][=N][Ring2][Ring1][C],0
[C][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=S][N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring2][Ring1][C],0
[O][=S][=Branch1][C][=O][Branch2][Ring1][#Branch1][N][C][=C][C][=C][O][C][=C][Branch1][#Branch1][C][Ring1][Branch1][=C][Ring1][=Branch2][C][C][C][C][Ring1][Branch2][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl],0
[O][=C][Branch2][Ring1][Ring2][C][C][C][=N][C][Branch1][C][O][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][N][C][C][N][C][=Branch1][C][=O][S][C][=Branch2][Ring1][C][=C][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][Ring1][P][=O],0
[C][C][N][Branch1][Ring1][C][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][O][C][Ring1][Branch1],0
[C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=N][N][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][Ring2][Ring1][Ring2][C][Branch1][C][C][=C][Ring2][Ring1][O],0
[O][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][N][C][C][C][Branch2][Ring1][#Branch1][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring2],0
[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][S][C][=N][C][Branch1][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][Ring1][=C],0
[O][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Branch1][C][O][=C][Branch1][C][O][N][Branch1][Ring2][C][C][O][C][=Ring1][#Branch2][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1],0
[C][C][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=S][N][Branch1][N][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring2][Ring1][=Branch2],0
[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][N][Ring1][S][C][C][=C][Ring2][Ring1][N],0
[N][C][=N][O][N][=C][Ring1][Branch1][N][N][=N][C][Branch1][S][C][=Branch1][C][=O][N][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][S][C][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0
[C][C][O][C][=Branch1][C][=O][C][Branch1][=C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][C][=C][N][=C][C][=N][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch2],0
[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][Branch2][Ring1][#Branch1][C][O][C][=C][C][=C][C][Branch1][C][C][=C][C][=Branch1][C][=O][O][C][Ring1][Branch2][=C][Ring1][N][N][Branch1][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring2][Ring1][P],0
[C][C][C][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][C],0
[C][C][=C][C][=C][C][Branch2][Ring1][Ring2][C][N][C][=C][C][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][=N][C][=N][Ring1][O][=C][Ring2][Ring1][Ring1],1
[C][C][C][C][C][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][O][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][O][O],0
[C][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][Branch2][Ring1][Branch1][C][S][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][Ring1][O][C][=C][S][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2],0
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][#Branch2][C][C][C][C][N][Branch1][S][C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][Ring1][#C][C][C][Ring2][Ring1][Branch1],0
[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch2][Ring1][Ring2][C][=N][C][=C][Branch1][C][C][N][=N][C][Branch1][C][O][=C][Ring1][Branch2][NH1][Ring1][O][=C][Ring2][Ring1][Ring1],0
[C][O][C][=C][C][=C][Branch2][Ring2][=N][C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Ring1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Ring2][Ring1][S],0
[C][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][N][Branch1][C][C][C][Ring1][#Branch1][N][Ring1][O][C],0
[C][O][C][=Branch1][C][=O][C][C][=C][Branch1][C][O][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Ring1][=N][C],0
[O][=C][Branch2][Ring1][Branch1][C][C][S][C][C][C][=Branch1][C][=O][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][N][C][C][N][C][C][O][C][C][Ring1][=Branch1],0
[C][S][C][=C][C][=C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][N][=C][Ring2][Ring1][=Branch1],0
[C][=C][C][Branch1][C][O][C][C][=Branch2][Ring2][Branch1][=C][C][=C][C][C][C][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C][Ring1][=Branch1][C][Branch1][C][C][C][Branch1][Ring1][C][C][C][C][Branch1][C][C][Branch1][C][C][O][C][C][Ring2][Ring1][=N][O],1
